124.03	21.38	5.87	67.6	69.07	246.28	52.6	-13.43	61.83	-127.28	146.97	12.33	56.29	63.64	62.97	0	47.59	95.1	27	-10.95	-45.04	-22.68	21.05	246.28	-38.54	392.5	0	0	23149	32001	0	124.03	6.3	23149	32001	0.03	21.11	0.27	1.01	0.04	21.7	0.14	-1.96	0.01	21.32	0	1.07	0.07	21.7	0.11	0.12																																																			
125.01	9.24	8.47	67.7	58.54	246.05	55.27	-13.43	61.83	-127.32	89.55	9.73	61.61	63.64	64.16	0	47.59	94.88	27	-10.95	-45.04	-22.68	20.06	246.05	-38.54	396.19	0	0	24197	32979	0	125.01	10.15	24197	32979	0.03	21.1	0.24	0.98	0.04	21.7	0.2	-1.97	0.01	21.38	0.06	1.06	0.07	21.7	0.11	0.11																																																			
126.04	10.95	4.53	67.76	57.17	246.11	57.18	-13.42	61.94	-127.28	105.09	13.67	59.71	63.9	63.68	0	47.59	94.93	27	-10.95	-45.05	-22.67	19.04	246.11	-38.54	395.5	0	0	24800	33543	0	126.04	15.06	24800	33543	0.03	21.1	0.27	0.95	0.04	21.7	0.14	-1.98	0.01	21.29	0	1.07	0.06	21.7	0.14	0.12																																																			
127.02	18.29	5.63	67.79	68.69	246.05	53.75	-13.43	61.94	-127.28	84.83	12.57	62.62	63.86	63.87	0	47.59	94.88	27	-10.95	-45.04	-22.68	18.06	246.05	-38.54	395.97	0	0	25477	34166	0	127.02	6.76	25477	34166	0.03	21.13	0.24	0.92	0.03	21.69	0.14	-1.96	0.01	21.32	0	1.07	0.06	21.7	0.11	0.11																																																			
128.04	11.74	2.56	67.85	68.88	246.04	54.13	-13.42	61.98	-127.24	54.4	15.64	66.45	63.9	63.9	0	47.59	94.86	27	-10.95	-45.04	-22.67	17.03	246.04	-38.54	396.2	0	0	25864	34535	0	128.04	13.65	25864	34535	0.03	21.11	0.21	0.91	0.03	21.69	0.17	-1.97	0	21.32	0	1.07	0.06	21.7	0.08	0.1																																																			
129.04	23.75	8.71	67.88	68.88	246.05	55.27	-13.43	62.02	-127.28	134.72	9.49	57.56	63.86	63.64	0	47.59	94.88	26.94	-10.95	-45.04	-22.68	16.04	246.05	-38.54	395.27	0	0	26202	34853	0	129.04	31.94	26202	34853	0.04	21.11	0.27	0.89	0.04	21.7	0.17	-1.95	0.01	21.37	0	1.07	0.06	21.7	0.11	0.11																																																			
130.04	15.89	7.94	67.91	69.26	245.47	56.8	-13.43	62.06	-127.28	156.74	10.26	56.74	64.13	64.13	0	47.59	94.3	26.71	-10.95	-45.03	-22.68	15.04	245.47	-38.54	397.58	0	0	26815	35419	0	130.04	5.47	26815	35419	0.03	21.14	0.24	0.88	0.03	21.69	0.14	-1.98	0	21.25	0	1.05	0.06	21.7	0.11	0.1																																																			
131.03	12.52	6.59	67.94	69.42	244.85	52.22	-13.43	62.02	-127.32	154.82	11.61	57.85	64.13	64.13	0	47.59	93.68	26.7	-10.95	-45.04	-22.67	14.04	244.85	-38.54	397.58	0	0	27307	35882	0	131.03	19.98	27307	35882	0.03	21.14	0.24	0.88	0.03	21.7	0.17	-1.98	0.01	21.27	0.03	1.07	0.06	21.7	0.14	0.12																																																			
132.25	25.95	1.45	68	69.23	245.21	54.51	-13.43	62.02	-127.28	59.92	16.75	67.68	64.09	64.13	0	47.59	94.03	26.59	-10.95	-45.04	-22.68	12.82	245.21	-38.56	397.47	0	0	27685	36231	0	132.25	26.58	27685	36231	0.03	21.09	0.24	0.87	0.03	21.69	0.14	-1.99	0.01	21.24	0.03	1.06	0.06	21.7	0.11	0.1																																																			
133.11	19.97	1.41	68.03	68.96	244.94	57.18	-13.43	62.02	-127.28	140	16.79	58.71	64.09	64.13	0	47.59	93.76	26.49	-10.95	-45.05	-22.68	11.97	244.94	-38.54	397.47	0	0	28095	36615	0	133.11	9.49	28095	36615	0.03	21.05	0.27	0.87	0.03	21.69	0.14	-1.98	0.01	21.19	0	1.06	0.06	21.7	0.08	0.11																																																			
134	21.28	2.41	68.06	68.69	244.74	54.51	-13.43	61.98	-127.28	133.6	15.79	61.05	64.09	64.13	0	47.59	93.57	26.58	-10.95	-45.04	-22.68	11.07	244.74	-38.54	397.47	0	0	28448	36943	0	134	24.46	28448	36943	0.03	21.06	0.24	0.84	0.04	21.7	0.17	-1.97	0.01	21.26	0.03	1.07	0.06	21.7	0.11	0.11																																																			
135.08	17.4	6.02	68.09	68.77	243.67	54.51	-13.43	61.94	-127.28	76.18	12.18	64.85	64.09	64.13	0	47.59	92.5	26.59	-10.95	-45.03	-22.68	9.99	243.67	-38.56	397.47	0	0	28945	37399	0	135.08	14.77	28945	37399	0.03	21.05	0.21	0.86	0.03	21.69	0.14	-1.96	0.01	21.08	0	1.07	0.06	21.7	0.11	0.13																																																			
136.09	27.5	8.37	68.12	68.96	243.84	57.94	-13.43	61.94	-127.28	153.14	9.83	58.08	64.09	64.13	0	47.59	92.67	26.29	-10.95	-45.03	-22.68	8.98	243.84	-38.54	397.47	0	0	29254	37685	0	136.09	33.54	29254	37685	0.03	21.05	0.24	0.84	0.04	21.69	0.14	-1.95	0.01	21.08	0.03	1.06	0.06	21.7	0.08	0.13																																																			
137.03	27.5	3.9	68.18	69.95	242.36	54.51	-13.43	61.87	-127.28	134.96	14.3	59.68	64.31	64.24	0	47.1	92.16	26.29	-10.95	-45.04	-22.68	8.04	242.36	-38.54	398.51	0	0	29757	38152	0	137.03	18.26	29757	38152	0.03	21.04	0.21	0.84	0.04	21.69	0.17	-1.98	0.01	21.16	0.03	1.06	0.06	21.7	0.11	0.15																																																			
138.01	15.63	7.22	68.21	69.99	240.87	54.13	-13.43	61.83	-127.28	155.46	10.98	57.07	64.31	64.31	0	46.47	91.93	26.07	-10.95	-45.04	-22.67	7.06	240.87	-38.54	398.74	0	0	30244	38614	0	138.01	9.14	30244	38614	0.03	21.04	0.24	0.85	0.03	21.69	0.14	-1.99	0.01	21.26	0.03	1.06	0.06	21.7	0.14	0.13																																																			
139.11	15.65	5.83	68.18	69.84	240.29	54.13	-13.43	61.79	-127.28	136.72	12.37	58.97	64.31	64.35	0	46.47	91.36	26	-10.95	-45.04	-22.68	5.97	240.29	-38.54	398.86	0	0	30744	39078	0	139.11	20.63	30744	39078	0.02	21.03	0.24	0.87	0.04	21.69	0.17	-1.97	0.01	21.35	0.03	1.06	0.06	21.7	0.11	0.11																																																			
140.2	19.73	2.41	68.28	69.53	239.59	58.33	-13.43	61.79	-127.28	135.12	15.79	60.61	64.31	64.16	0	46.47	90.65	25.99	-10.95	-45.04	-22.68	4.88	239.59	-38.54	398.28	0	0	31465	39715	0	140.2	14.91	31465	39715	0.03	21.03	0.21	0.86	0.03	21.69	0.17	-1.97	0.01	21.32	0.06	1.07	0.06	21.7	0.14	0.11																																																			
141.22	10.79	8.51	68.4	69.34	238.95	52.6	-13.43	61.75	-127.28	174.6	9.69	54.99	64.35	64.35	0	46.11	90.72	25.76	-10.95	-45.04	-22.67	3.86	238.95	-38.54	398.97	0	0	31906	40085	0	141.22	18	31906	40085	0.03	21.07	0.27	0.86	0.04	21.69	0.17	-1.97	0.01	21.25	0.06	1.07	0.06	21.7	0.14	0.11																																																			
142.24	30.38	6.55	68.37	69.23	238.26	57.18	-13.43	61.75	-127.28	100.6	11.65	61.69	64.31	64.35	0	45.99	90.29	26.18	-10.95	-45.03	-22.68	2.84	238.26	-38.54	398.86	0	0	32135	40285	0	142.24	34.74	32135	40285	0.03	21.03	0.27	0.85	0.03	21.7	0.17	-1.98	0.01	21.24	0	1.07	0.08	21.7	0.11	0.11																																																			
143.28	39.06	0	67.57	69.42	243.09	52.22	-13.43	61.75	-127.32	132.48	18.47	60.24	64.31	64.35	0	47.1	92.89	26.69	-10.95	-45.03	-22.68	1.8	243.09	-38.54	398.86	0	0	32691	40777	0	143.28	8.47	32691	40777	0.03	21.04	0.27	0.84	0.03	21.69	0.17	-1.94	0.01	21.29	0.03	1.06	0.06	21.7	0.11	0.13																																																			
145	6	4.06	68.7	70.41	241.23	149.87	-13.43	61.1	-127.01	82.27	22.94	61.24	70.41	70.34	0	47.58	90.07	25.44	-10.95	-45.07	-22.68	33.09	241.23	-38.54	436.33	0	0	38677	44763	0	145	1.42	38677	44763	0.02	21.18	0.21	0.9	0.03	21.7	0.17	-1.98	0.01	21.38	0.06	1.07	0.07	21.7	0.11	0.16																																																			
146.01	3.07	11.12	68.15	70.67	248.54	145.68	-13.43	60.72	-126.97	79.3	15.88	61.76	70.75	69.52	0	48.2	96.13	26.93	-10.95	-45.04	-22.68	32.09	248.54	-38.54	434.83	0	0	40524	46441	0	146.01	10.75	40524	46441	0.03	21.14	0.24	0.95	0.04	21.69	0.14	-2.01	0.01	21.3	0.03	1.07	0.06	21.7	0.11	0.17																																																			
147.01	5.74	11.7	68.67	69.87	248.71	143.01	-13.42	60.45	-126.97	82.59	15.3	59.31	71.12	65.99	0	48.7	95.31	27.06	-10.95	-45.05	-22.68	31.09	248.71	-38.53	425.03	0	0	42123	47838	0	147.01	12.82	42123	47838	0.02	21.09	0.21	1	0.04	21.7	0.14	-2.01	0.01	21.29	0	1.07	0.07	21.7	0.14	0.16																																																			
148.01	8.39	13.47	68.61	70.45	249.4	147.96	-13.43	60.38	-126.97	102.45	13.53	57.04	71.12	69.89	0	48.7	96	27.35	-10.95	-45.04	-22.67	30.09	249.4	-38.54	437.15	0	0	43159	48748	0	148.01	7.29	43159	48748	0.03	21.12	0.24	1.02	0.04	21.7	0.14	-1.99	0.01	21.3	0.03	1.07	0.07	21.7	0.17	0.17																																																			
149.03	8.35	12.42	68.64	70.37	249.85	147.58	-13.43	60.34	-126.97	139.84	14.58	53.32	71.16	70.34	0	48.7	96.45	27.36	-10.95	-45.04	-22.67	29.07	249.85	-38.54	438.65	0	0	43852	49366	0	149.03	18.25	43852	49366	0.03	21.11	0.27	1.02	0.04	21.7	0.17	-2.01	0.01	21.31	0.06	1.07	0.06	21.7	0.11	0.17																																																			
150	28.5	13.42	68.7	70.64	250.5	152.16	-13.43	60.3	-127.01	103.73	13.58	57.22	71.38	70.34	0	48.7	97.1	27.52	-10.95	-45.05	-22.68	28.09	250.5	-38.54	439.34	0	0	44911	50313	0	150	3.77	44911	50313	0.03	21.08	0.24	1.03	0.03	21.7	0.17	-2.02	0.01	21.32	0.03	1.06	0.06	21.7	0.11	0.17																																																			
151.02	4.32	13.95	68.86	71.28	252.09	151.4	-13.43	60.23	-127.01	104.85	13.05	57.41	71.38	70.56	0	48.69	98.71	27.96	-10.95	-45.04	-22.67	27.07	252.09	-38.54	440.03	0	0	47315	52464	0	151.02	4.68	47315	52464	0.04	21.11	0.24	1.07	0.04	21.7	0.17	-2.06	0.01	21.37	0.06	1.06	0.07	21.7	0.11	0.17																																																			
152.02	3.88	15.11	69.22	71.13	250.87	150.63	-13.42	60.23	-127.09	102.29	11.89	57.33	71.38	70.38	0	48.7	97.47	27.69	-10.95	-45.05	-22.67	26.08	250.87	-38.54	439.46	0	0	49388	54316	0	152.02	5.76	49388	54316	0.03	21.08	0.24	1.07	0.03	21.7	0.17	-2.04	0.01	21.3	0	1.07	0.07	21.7	0.14	0.17																																																			
153.01	4.75	11.89	69.53	71.78	250.71	151.02	-13.43	60.23	-127.09	97.4	15.11	57.82	71.64	70.56	0	48.7	97.31	27.68	-10.94	-45.04	-22.67	25.09	250.71	-38.54	440.85	0	0	51435	56170	0	153.01	3.54	51435	56170	0.03	21.06	0.24	1.04	0.04	21.69	0.17	-2.03	0.01	21.32	0.03	1.07	0.07	21.7	0.14	0.19																																																			
154.02	5.21	15.78	69.77	72.16	249.88	149.11	-13.43	60.53	-127.09	111.82	11.22	55.7	71.61	70.56	0	48.71	96.47	27.42	-10.95	-45.05	-22.68	24.07	249.88	-38.54	440.73	0	0	53094	57658	0	154.02	7.2	53094	57658	0.03	21.12	0.24	1	0.04	21.69	0.17	-2.01	0.01	21.38	0.03	1.07	0.07	21.7	0.11	0.18																																																			
155.01	3.71	14.19	70.17	72.54	248.98	151.4	-13.43	60.91	-127.13	103.41	12.81	37.84	71.61	70.56	0	48.7	95.58	27.01	-10.95	-45.05	-22.68	23.09	248.98	-38.54	440.73	0	0	55636	59951	0	155.01	5.87	55636	59951	0.03	21.03	0.24	0.95	0.04	21.7	0.17	-1.98	0.01	21.38	0.03	1.07	0.06	21.7	0.14	0.19	156.04	3.69	13.09	70.66	73	248.68	147.58	-13.43	61.14	-127.16	94.92	13.91	63.66	71.53	70.53	0	48.71	95.27	27	-10.95	-45.05	-22.68	22.05	248.68	-38.54	440.38	0	0	58517	62534	0	156.04	2.65	58517	62534	0.03	21.03	0.21	0.91	0.03	21.39	0.11	-1.95	0.01	21.38	0.03	1.07	0.07	21.7	0.11	0.19
157	4.01	16.93	70.99	73.27	247.15	154.07	-13.43	61.22	-127.16	112.78	10.07	62.69	71.53	70.56	0	48.21	94.72	26.91	-10.95	-45.03	-22.67	21.09	247.15	-38.54	440.5	0	0	60525	64350	0	157	3.96	60525	64350	0.03	21.04	0.24	0.92	0.03	21.39	0.2	-1.96	0.01	21.38	0.03	1.06	0.07	21.72	0.11	0.17																																																			
158.01	4.87	13.04	71.3	73.54	247.13	152.54	-13.43	61.22	-127.13	113.74	13.96	58.97	71.57	70.53	0	48.21	94.71	26.9	-10.95	-45.04	-22.68	20.09	247.13	-38.56	440.5	0	0	62365	66019	0	158.01	7.49	62365	66019	0.03	21.05	0.24	0.91	0.03	21.39	0.17	-1.94	0.01	21.38	0.03	1.07	0.06	21.72	0.14	0.16																																																			
159.01	5.98	13.23	71.42	73.69	248.8	151.4	-13.43	61.14	-127.16	117.66	13.77	61.69	71.53	70.79	0	48.7	95.4	27.24	-10.95	-45.07	-22.68	19.08	248.8	-38.54	441.19	0	0	63860	67367	0	159.01	2.61	63860	67367	0.03	21.03	0.24	0.9	0.03	21.39	0.14	-1.93	0.01	21.38	0.03	1.07	0.06	21.75	0.11	0.16																																																			
160.04	5.15	14.53	71.54	73.34	250.87	152.16	-13.43	60.95	-127.16	106.13	12.47	21.43	71.53	70.79	0	48.7	97.47	27.69	-10.95	-45.04	-22.67	18.06	250.87	-38.54	441.19	0	0	65797	69092	0	160.04	4.76	65797	69092	0.03	21.18	0.24	0.96	0.04	21.7	0.17	-1.96	0.01	21.38	0	1.06	0.06	21.7	0.11	0.16																																																			
161.04	6.65	14.91	71.57	73.12	252.05	152.92	-13.43	60.76	-127.2	125.59	12.09	0.14	71.57	70.79	0	48.7	98.65	28.06	-10.95	-45.05	-22.68	17.06	252.05	-38.54	441.31	0	0	67238	70370	0	161.04	7.27	67238	70370	0.03	21.18	0.21	0.98	0.04	21.7	0.17	-1.97	0.01	21.38	0.03	1.18	0.07	21.7	0.14	0.17																																																			
162.02	4.89	9.87	71.63	72.51	253.19	75.49	-13.42	60.49	-127.2	94.84	17.13	0.14	96.14	0.02	0	48.7	99.79	28.9	-10.95	-45.03	-22.67	16.08	253.19	-38.54	298.1	0	0	69774	70864	0	162.02	2.68	69774	70864	0.03	21.12	0.27	1.04	0.03	21.7	0.17	-2.01	0.01	21.35	0.03	1.06	0.06	21.7	0.14	0.17																																																			
163.01	2.53	10.18	71.45	70.71	252.25	43.83	-13.42	60	-127.2	98.52	13.29	65.26	93.97	0.02	0	48.22	99.81	29.14	-10.95	-45.04	-22.67	15.08	252.25	-38.54	291.37	0	0	74962	70871	0	163.01	6.15	74962	70871	0.03	21.13	0.24	1.13	0.03	21.69	0.14	-2.08	0.01	21.35	0.03	1.32	0.06	21.7	0.11	0.17																																																			
164.01	3.33	11.72	71.39	71.86	251.14	64.05	-13.42	59.23	-127.24	94.44	11.75	57.52	95.62	0.02	0	47.61	99.92	29.81	-10.95	-45.04	-22.67	14.09	251.14	-38.54	296.47	0	0	82545	70874	0	164.01	2.36	82545	70874	0.03	21.11	0.24	1.17	0.04	21.7	0.17	-2.1	0.01	21.23	0	1.13	0.07	21.7	0.11	0.19																																																			
165.02	4.34	9.32	71.3	71.82	251	62.9	-13.42	59.04	-127.16	113.26	14.15	63.66	95.66	0.02	0	47.6	99.79	29.53	-10.95	-45.05	-22.67	13.07	251	-38.54	296.59	0	0	85053	70874	0	165.02	3.28	85053	70874	0.03	21.11	0.21	1.18	0.04	21.7	0.17	-2.15	0.01	21.25	0	1.07	0.07	21.71	0.14	0.19																																																			
166.01	3.51	11.34	70.35	71.63	252.85	144.15	-13.42	58.78	-127.2	102.29	12.13	70.1	71.16	69.63	0	48.21	100.43	29.51	-10.95	-45.05	-22.67	12.08	252.85	-38.54	436.45	0	0	88936	72168	0	166.01	3.48	88936	72168	0.03	21.08	0.24	1.18	0.04	21.55	0.17	-2.16	0.01	21.23	0	1.07	0.07	21.7	0.11	0.2																																																			
167.07	2.33	5.57	70.23	71.28	260.12	145.68	-13.43	58.74	-127.16	90.83	17.9	71.36	71.27	71.46	0	49.82	104.48	30.88	-10.95	-45.05	-22.67	11.02	260.12	-38.53	442.45	0	0	93058	75841	0	167.07	6.98	93058	75841	0.03	21.05	0.27	1.12	0.04	21.7	0.14	-2.1	0.01	21.24	0.03	1.12	0.07	21.7	0.17	0.2																																																			
168.08	3.31	5.86	70.56	71.7	260.15	150.25	-13.43	58.74	-127.16	104.53	17.61	70.13	71.27	71.9	0	49.83	104.5	30.57	-10.95	-45.05	-22.67	10.01	260.15	-38.54	443.84	0	0	95936	78454	0	168.08	4.09	95936	78454	0.03	21.09	0.24	1.06	0.04	21.7	0.2	-2.1	0.01	21.23	0	1.07	0.07	21.7	0.14	0.18																																																			
168.08	3.31	5.86	70.56	71.7	260.15	150.25	-13.43	58.74	-127.16	104.53	17.61	70.13	71.27	71.9	0	49.83	104.5	30.57	-10.95	-45.05	-22.67	10.01	260.15	-38.54	443.84	0	0	95936	78454	0	168.08	4.09	95936	78454	0.03	21.09	0.24	1.06	0.04	21.7	0.2	-2.1	0.01	21.23	0	1.07	0.07	21.7	0.14	0.18																																																			
169.11	3.65	4.8	70.84	72.01	259.91	151.4	-13.42	58.66	-127.2	93.48	18.67	71.14	71.23	72.16	0	49.82	104.27	30.71	-10.95	-45.05	-22.67	8.98	259.91	-38.53	444.53	0	0	98867	81146	0	169.11	3.65	98867	81146	0.03	21.09	0.24	1.07	0.04	21.7	0.14	-2.11	0.01	21.24	0.03	1.06	0.06	21.7	0.14	0.16																																																			
170.26	6.87	13.4	70.93	72.09	259.74	153.69	-13.43	58.66	-127.24	97.8	10.07	70.84	71.27	72.35	0	49.82	104.1	30.5	-10.95	-45.05	-22.67	7.84	259.74	-38.54	445.22	0	0	99806	82021	0	170.26	13.83	99806	82021	0.03	21.07	0.21	1.1	0.04	21.7	0.17	-2.12	0.01	21.26	0.03	1.07	0.06	21.7	0.14	0.18																																																			
171.38	5.72	11.86	71.17	72.28	258.72	154.45	-13.43	58.59	-127.16	115.58	11.61	68.38	71.27	72.39	0	49.32	104.09	30.48	-10.95	-45.07	-22.67	6.72	258.72	-38.54	445.34	0	0	101915	83943	0	171.38	10.07	101915	83943	0.03	21.07	0.24	1.1	0.04	21.69	0.17	-2.11	0.01	21.23	0.03	1.06	0.06	21.7	0.11	0.17																																																			
172.38	5.84	11.77	71.39	72.54	258.62	153.69	-13.43	58.51	-127.16	127.91	11.7	69.31	70.71	72.42	0	49.32	103.98	30.46	-10.95	-45.05	-22.67	5.71	258.62	-38.54	443.71	0	0	103698	85564	0	172.38	8.45	103698	85564	0.03	21.06	0.27	1.14	0.04	21.7	0.17	-2.12	0.01	21.23	0.03	1.26	0.06	21.7	0.14	0.17																																																			
173.4	7.59	11.86	71.54	72.73	258.26	152.16	-13.43	58.55	-127.13	120.62	11.61	67.75	71.27	72.61	0	49.32	103.61	30.24	-10.95	-45.05	-22.68	4.7	258.26	-38.54	446.03	0	0	105077	86823	0	173.4	2.06	105077	86823	0.03	21.07	0.24	1.21	0.04	21.7	0.17	-2.09	0.01	21.23	0.03	1.06	0.07	21.7	0.11	0.17																																																			
174.41	6.33	12.15	71.69	72.85	257.41	155.97	-13.42	58.55	-127.13	136.16	11.32	67.42	71.27	72.61	0	49.32	102.76	30.24	-10.94	-45.05	-22.67	3.69	257.41	-38.54	446.03	0	0	106428	88061	0	174.41	8.61	106428	88061	0.03	21.48	0.19	1.21	0.04	21.68	0.17	-2.12	0.01	21.23	0	1.06	0.06	21.7	0.11	0.16																																																			
175.42	6.14	11.96	71.88	73.12	255.73	157.12	-13.42	58.59	-127.13	122.87	11.51	68.5	71.23	72.61	0	48.69	102.34	30.26	-10.95	-45.05	-22.68	2.68	255.73	-38.53	445.91	0	0	108081	89560	0	175.42	7.17	108081	89560	0.04	21.46	0.24	1.23	0.03	21.7	0.17	-2.18	0	21.23	0.03	1.08	0.07	21.7	0.14	0.11																																																			
176.96	16.05	14.02	72.15	72.93	256.16	12.55	-13.42	58.55	-127.16	2.9	9.45	0.14	0.17	0	0	48.71	102.75	30.89	-10.94	-45.08	-22.67	1.13	256.16	-38.54	0.51	0	0	108506	90427	0	176.96	1496.44	108506	90427	0.03	21.48	0.19	1.24	0.04	21.69	0.2	-2.22	0.01	21.23	0.03	1.1	0.06	21.71	0.14	0.12																																																			
177.01	4.87	12.46	71.51	72.73	255.33	168.94	-13.42	58.36	-127.13	113.1	15.64	58.6	73.1	71.23	0	48.7	101.93	29.85	-10.95	-45.07	-22.67	33.26	255.33	-38.54	447.44	0	0	112902	94225	0	177.01	4.41	112902	94225	0.03	21.35	0.24	1.27	0.04	21.7	0.17	-2.23	0.01	21.23	0.03	1.25	0.06	21.85	0.11	0.16																																																			
178.01	5.11	11.74	71.69	72.85	255.12	173.9	-13.42	58.4	-127.13	110.21	16.36	58.45	73.1	71.46	0	49.32	100.47	28.97	-10.95	-45.05	-22.67	32.26	255.12	-38.53	448.14	0	0	114801	95875	0	178.01	6.11	114801	95875	0.03	21.4	0.24	1.33	0.04	21.85	0.14	-2.26	0.01	21.23	0.03	1.11	0.07	21.86	0.14	0.17																																																			
179.03	4.65	13.37	71.54	72.7	254.4	179.24	-13.43	58.36	-127.16	98.04	14.73	59.45	73.33	71.46	0	49.32	99.75	28.79	-10.95	-45.05	-22.67	31.24	254.4	-38.54	448.83	0	0	116906	97731	0	179.03	3.37	116906	97731	0.03	21.32	0.21	1.37	0.04	21.85	0.17	-2.28	0.01	21.23	0.03	1.07	0.07	21.86	0.14	0.16																																																			
180.05	5.59	13.66	71.69	72.89	254.52	181.15	-13.43	58.36	-127.16	120.38	14.44	58.71	73.29	71.46	0	49.32	99.89	28.66	-10.95	-45.05	-22.67	30.22	254.52	-38.54	448.72	0	0	118649	99272	0	180.05	7.39	118649	99272	0.03	21.38	0.24	1.32	0.04	21.85	0.17	-2.3	0.01	21.23	0	1.49	0.07	21.86	0.11	0.15																																																			
181.07	7.45	14.04	71.85	73	252.98	179.24	-13.42	58.4	-127.09	122.47	14.06	58.23	73.33	71.46	0	49.32	98.33	28.57	-10.95	-45.05	-22.67	29.2	252.98	-38.54	448.83	0	0	119967	100427	0	181.07	7.85	119967	100427	0.03	21.37	0.19	1.32	0.04	21.85	0.17	-2.26	0.01	21.23	0.06	1.06	0.06	21.85	0.11	0.14																																																			
182.08	8.15	11.88	71.94	73.12	254.48	182.29	-13.43	58.43	-127.13	89.63	16.22	57.74	73.33	71.46	0	49.32	99.83	28.54	-10.95	-45.07	-22.67	28.18	254.48	-38.53	448.83	0	0	121158	101480	0	182.08	8.98	121158	101480	0.03	21.38	0.21	1.31	0.04	21.92	0.2	-2.27	0	21.23	0	1.22	0.06	21.85	0.11	0.14																																																			
183.1	9.74	12.36	72.06	73.23	254.05	175.81	-13.43	58.43	-127.13	121.26	15.74	57.85	73.33	71.46	0	49.32	99.4	28.43	-10.95	-45.05	-22.68	27.17	254.05	-38.54	448.83	0	0	122158	102361	0	183.1	9.08	122158	102361	0.03	21.4	0.24	1.21	0.04	21.84	0.17	-2.27	0.01	21.23	0	1.07	0.06	21.85	0.11	0.13																																																			
184.11	7.18	13.95	72.24	73.38	254.48	179.24	-13.43	58.47	-127.05	147.69	14.15	56.07	73.07	71.68	0	49.32	99.83	28.39	-10.95	-45.05	-22.67	26.16	254.48	-38.54	448.71	0	0	123521	103555	0	184.11	6.26	123521	103555	0.03	21.39	0.27	1.18	0.03	21.91	0.17	-2.28	0	21.23	0	1.06	0.06	21.85	0.14	0.11																																																			
184.11	7.18	13.95	72.24	73.38	254.48	179.24	-13.43	58.47	-127.05	147.69	14.15	56.07	73.07	71.68	0	49.32	99.83	28.39	-10.95	-45.05	-22.67	26.16	254.48	-38.54	448.71	0	0	123521	103555	0	184.11	6.26	123521	103555	0.03	21.39	0.27	1.18	0.03	21.91	0.17	-2.28	0	21.23	0	1.06	0.06	21.85	0.14	0.11																																																			
185.12	6.29	11.98	72.36	73.54	252.91	175.43	-13.43	58.51	-127.01	156.02	16.12	56.52	73.07	71.68	0	48.7	99.51	28.38	-10.94	-45.05	-22.67	25.14	252.91	-38.53	448.71	0	0	125052	104916	0	185.12	4.94	125052	104916	0.03	21.38	0.24	1.2	0.03	21.66	0.17	-2.24	0.01	21.23	0.03	1.06	0.06	21.85	0.14	0.12																																																			
186.13	6.61	13.13	72.55	73.69	252.67	175.43	-13.42	58.62	-126.93	145.61	14.97	55.4	73.33	71.68	0	48.7	99.27	28.18	-10.94	-45.04	-22.67	24.13	252.67	-38.54	449.52	0	0	126506	106209	0	186.13	8.13	126506	106209	0.03	21.46	0.21	1.17	0.04	21.68	0.17	-2.26	0.01	21.24	0	1.07	0.07	21.85	0.14	0.11																																																			
187.14	18.22	10.3	72.61	73.76	252.54	181.91	-13.43	58.59	-126.97	162.99	17.8	53.39	73.29	71.68	0	48.7	99.14	28.25	-10.95	-45.05	-22.67	23.13	252.54	-38.54	449.41	0	0	127033	106678	0	187.14	25.09	127033	106678	0.04	21.45	0.21	1.17	0.05	21.65	0.2	-2.24	0.01	21.23	0.03	1.25	0.06	21.85	0.14	0.12																																																			
188.15	30.68	13.71	72.64	73.8	252.75	177.72	-13.43	58.62	-126.97	118.14	14.39	58.19	73.33	71.68	0	48.7	99.36	28.16	-10.94	-45.05	-22.67	22.12	252.75	-38.53	449.52	0	0	127344	106956	0	188.15	32.91	127344	106956	0.03	21.38	0.21	1.18	0.03	21.68	0.17	-2.24	0.01	21.24	0.03	1.08	0.06	21.85	0.14	0.12																																																			
189.15	8.42	9.39	72.79	73.92	252.61	178.48	-13.43	58.7	-126.9	77.06	18.72	59.42	71.23	71.72	0	48.7	99.21	28.05	-10.94	-45.05	-22.67	21.12	252.61	-38.54	443.15	0	0	128487	107965	0	189.15	7.92	128487	107965	0.03	21.44	0.24	1.16	0.04	21.69	0.14	-2.24	0.01	21.25	0	1.2	0.06	21.85	0.14	0.1																																																			
190.15	11.24	9.39	72.85	73.88	252.04	176.95	-13.43	58.74	-126.97	59.68	18.72	60.27	70.75	71.68	0	48.7	98.64	28.15	-10.94	-45.07	-22.68	20.12	252.04	-38.54	441.52	0	0	129322	108721	0	190.15	11.77	129322	108721	0.03	21.46	0.24	1.17	0.04	21.69	0.17	-2.22	0	21.23	0	1.07	0.07	21.85	0.11	0.12																																																			
191.15	11.88	13.66	72.98	73.99	252.09	172.38	-13.42	58.74	-127.01	114.86	14.44	55.96	70.75	71.68	0	48.7	98.69	28.09	-10.94	-45.05	-22.67	19.12	252.09	-38.53	441.52	0	0	130091	109435	0	191.15	13.02	130091	109435	0.03	21.41	0.24	1.18	0.04	21.68	0.14	-2.22	0.01	21.23	0	1.07	0.06	21.71	0.14	0.12																																																			
